id,label,subject,text
163,bug_report,App crash issue #5013,"On 2025-05-25 20:39, while using the app, I encountered an issue (error code ERR230). Steps: open dashboard -> click report -> crash. Order ref ORD-247247. Please investigate."
164,bug_report,App crash issue #997,"On 2025-11-26 20:39, while using the app, I encountered an issue (error code ERR242). Steps: open dashboard -> click report -> crash. Order ref ORD-152483. Please investigate."
165,bug_report,App crash issue #2317,"On 2026-03-10 20:39, while using the app, I encountered an issue (error code ERR420). Steps: open dashboard -> click report -> crash. Order ref ORD-109005. Please investigate."
166,bug_report,App crash issue #3241,"On 2025-09-22 20:39, while using the app, I encountered an issue (error code ERR505). Steps: open dashboard -> click report -> crash. Order ref ORD-302350. Please investigate."
167,bug_report,App crash issue #620,"On 2025-11-21 20:39, while using the app, I encountered an issue (error code ERR708). Steps: open dashboard -> click report -> crash. Order ref ORD-960211. Please investigate."
168,bug_report,App crash issue #2516,"On 2026-03-28 20:39, while using the app, I encountered an issue (error code ERR245). Steps: open dashboard -> click report -> crash. Order ref ORD-746952. Please investigate."
169,bug_report,App crash issue #6387,"On 2025-10-27 20:39, while using the app, I encountered an issue (error code ERR229). Steps: open dashboard -> click report -> crash. Order ref ORD-410977. Please investigate."
170,bug_report,App crash issue #2225,"On 2025-08-13 20:39, while using the app, I encountered an issue (error code ERR487). Steps: open dashboard -> click report -> crash. Order ref ORD-346405. Please investigate."
171,bug_report,App crash issue #9039,"On 2026-03-21 20:39, while using the app, I encountered an issue (error code ERR593). Steps: open dashboard -> click report -> crash. Order ref ORD-718914. Please investigate."
172,bug_report,App crash issue #8577,"On 2025-10-06 20:39, while using the app, I encountered an issue (error code ERR163). Steps: open dashboard -> click report -> crash. Order ref ORD-498769. Please investigate."
173,bug_report,App crash issue #6233,"On 2025-08-10 20:39, while using the app, I encountered an issue (error code ERR980). Steps: open dashboard -> click report -> crash. Order ref ORD-111185. Please investigate."
174,bug_report,App crash issue #5822,"On 2025-06-22 20:39, while using the app, I encountered an issue (error code ERR486). Steps: open dashboard -> click report -> crash. Order ref ORD-425910. Please investigate."
175,bug_report,App crash issue #5396,"On 2025-07-14 20:39, while using the app, I encountered an issue (error code ERR508). Steps: open dashboard -> click report -> crash. Order ref ORD-550232. Please investigate."
176,bug_report,App crash issue #9540,"On 2025-08-15 20:39, while using the app, I encountered an issue (error code ERR354). Steps: open dashboard -> click report -> crash. Order ref ORD-689161. Please investigate."
177,bug_report,App crash issue #6751,"On 2025-10-15 20:39, while using the app, I encountered an issue (error code ERR914). Steps: open dashboard -> click report -> crash. Order ref ORD-971890. Please investigate."
178,bug_report,App crash issue #7575,"On 2025-09-06 20:39, while using the app, I encountered an issue (error code ERR197). Steps: open dashboard -> click report -> crash. Order ref ORD-110643. Please investigate."
179,bug_report,App crash issue #9107,"On 2026-02-13 20:39, while using the app, I encountered an issue (error code ERR170). Steps: open dashboard -> click report -> crash. Order ref ORD-461488. Please investigate."
180,bug_report,App crash issue #5910,"On 2026-03-06 20:39, while using the app, I encountered an issue (error code ERR297). Steps: open dashboard -> click report -> crash. Order ref ORD-140397. Please investigate."
181,bug_report,App crash issue #2339,"On 2025-12-12 20:39, while using the app, I encountered an issue (error code ERR575). Steps: open dashboard -> click report -> crash. Order ref ORD-742211. Please investigate."
182,bug_report,App crash issue #3440,"On 2025-12-15 20:39, while using the app, I encountered an issue (error code ERR275). Steps: open dashboard -> click report -> crash. Order ref ORD-291827. Please investigate."
183,bug_report,App crash issue #2802,"On 2026-02-16 20:39, while using the app, I encountered an issue (error code ERR170). Steps: open dashboard -> click report -> crash. Order ref ORD-810484. Please investigate."
184,bug_report,App crash issue #1480,"On 2025-05-05 20:39, while using the app, I encountered an issue (error code ERR616). Steps: open dashboard -> click report -> crash. Order ref ORD-240334. Please investigate."
185,bug_report,App crash issue #9508,"On 2025-06-11 20:39, while using the app, I encountered an issue (error code ERR307). Steps: open dashboard -> click report -> crash. Order ref ORD-912298. Please investigate."
186,bug_report,App crash issue #2078,"On 2025-11-28 20:39, while using the app, I encountered an issue (error code ERR715). Steps: open dashboard -> click report -> crash. Order ref ORD-796133. Please investigate."
187,bug_report,App crash issue #5218,"On 2025-05-05 20:39, while using the app, I encountered an issue (error code ERR812). Steps: open dashboard -> click report -> crash. Order ref ORD-629754. Please investigate."
188,bug_report,App crash issue #8851,"On 2025-11-16 20:39, while using the app, I encountered an issue (error code ERR447). Steps: open dashboard -> click report -> crash. Order ref ORD-104051. Please investigate."
189,bug_report,App crash issue #1992,"On 2025-09-01 20:39, while using the app, I encountered an issue (error code ERR996). Steps: open dashboard -> click report -> crash. Order ref ORD-345827. Please investigate."
190,bug_report,App crash issue #2417,"On 2025-10-26 20:39, while using the app, I encountered an issue (error code ERR664). Steps: open dashboard -> click report -> crash. Order ref ORD-583491. Please investigate."
191,bug_report,App crash issue #450,"On 2025-04-11 20:39, while using the app, I encountered an issue (error code ERR345). Steps: open dashboard -> click report -> crash. Order ref ORD-305667. Please investigate."
192,bug_report,App crash issue #6239,"On 2026-01-31 20:39, while using the app, I encountered an issue (error code ERR334). Steps: open dashboard -> click report -> crash. Order ref ORD-919436. Please investigate."
193,bug_report,App crash issue #2163,"On 2025-10-19 20:39, while using the app, I encountered an issue (error code ERR756). Steps: open dashboard -> click report -> crash. Order ref ORD-616669. Please investigate."
194,bug_report,App crash issue #5771,"On 2025-08-24 20:39, while using the app, I encountered an issue (error code ERR993). Steps: open dashboard -> click report -> crash. Order ref ORD-915105. Please investigate."
195,bug_report,App crash issue #4066,"On 2025-09-11 20:39, while using the app, I encountered an issue (error code ERR899). Steps: open dashboard -> click report -> crash. Order ref ORD-251087. Please investigate."
196,bug_report,App crash issue #8284,"On 2025-07-18 20:39, while using the app, I encountered an issue (error code ERR715). Steps: open dashboard -> click report -> crash. Order ref ORD-146405. Please investigate."
197,bug_report,App crash issue #1898,"On 2025-09-04 20:39, while using the app, I encountered an issue (error code ERR551). Steps: open dashboard -> click report -> crash. Order ref ORD-544780. Please investigate."
198,bug_report,App crash issue #9377,"On 2025-11-23 20:39, while using the app, I encountered an issue (error code ERR996). Steps: open dashboard -> click report -> crash. Order ref ORD-981206. Please investigate."
199,bug_report,App crash issue #9468,"On 2025-09-16 20:39, while using the app, I encountered an issue (error code ERR447). Steps: open dashboard -> click report -> crash. Order ref ORD-317450. Please investigate."
200,bug_report,App crash issue #5667,"On 2025-12-25 20:39, while using the app, I encountered an issue (error code ERR293). Steps: open dashboard -> click report -> crash. Order ref ORD-361149. Please investigate."
201,bug_report,App crash issue #5965,"On 2026-03-24 20:39, while using the app, I encountered an issue (error code ERR601). Steps: open dashboard -> click report -> crash. Order ref ORD-473779. Please investigate."
202,bug_report,App crash issue #9525,"On 2025-08-28 20:39, while using the app, I encountered an issue (error code ERR538). Steps: open dashboard -> click report -> crash. Order ref ORD-272266. Please investigate."
203,bug_report,App crash issue #1578,"On 2025-04-14 20:39, while using the app, I encountered an issue (error code ERR251). Steps: open dashboard -> click report -> crash. Order ref ORD-148125. Please investigate."
204,bug_report,App crash issue #3012,"On 2025-06-15 20:39, while using the app, I encountered an issue (error code ERR734). Steps: open dashboard -> click report -> crash. Order ref ORD-862544. Please investigate."
205,bug_report,App crash issue #195,"On 2025-10-28 20:39, while using the app, I encountered an issue (error code ERR910). Steps: open dashboard -> click report -> crash. Order ref ORD-194592. Please investigate."
206,bug_report,App crash issue #3768,"On 2025-11-28 20:39, while using the app, I encountered an issue (error code ERR744). Steps: open dashboard -> click report -> crash. Order ref ORD-314928. Please investigate."
207,bug_report,App crash issue #6874,"On 2025-07-25 20:39, while using the app, I encountered an issue (error code ERR208). Steps: open dashboard -> click report -> crash. Order ref ORD-844356. Please investigate."
208,bug_report,App crash issue #3175,"On 2025-07-14 20:39, while using the app, I encountered an issue (error code ERR454). Steps: open dashboard -> click report -> crash. Order ref ORD-764346. Please investigate."
209,bug_report,App crash issue #2558,"On 2025-09-30 20:39, while using the app, I encountered an issue (error code ERR730). Steps: open dashboard -> click report -> crash. Order ref ORD-325076. Please investigate."
210,bug_report,App crash issue #8265,"On 2025-10-11 20:39, while using the app, I encountered an issue (error code ERR954). Steps: open dashboard -> click report -> crash. Order ref ORD-204176. Please investigate."
